dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
nwpu,5120,9,0,3,3,0.6299999999685,0.6149999999692499,12269.404648303986,204.4900774717331
nwpu,5120,9,0,3,3,0.6299999999685,0.6149999999692499,12269.404648303986,204.4900774717331
nwpu,5120,9,0,4,1,0.5199999999739999,0.5199999999739999,13634.899429559708,227.24832382599513
nwpu,5120,9,0,4,1,0.5199999999739999,0.5199999999739999,13634.899429559708,227.24832382599513
nwpu,5120,9,0,4,2,0.59999999997,0.59999999997,18442.207397937775,307.37012329896294
nwpu,5120,9,0,4,2,0.59999999997,0.59999999997,18442.207397937775,307.37012329896294
nwpu,5120,9,0,4,3,0.6449999999677499,0.6449999999677499,18785.085072278976,313.0847512046496
nwpu,5120,9,0,4,3,0.6449999999677499,0.6449999999677499,18785.085072278976,313.0847512046496
nwpu,640,10,0,3,1,0.6149999999692499,0.619999999969,10164.716289520264,169.41193815867106
nwpu,640,10,0,3,1,0.6149999999692499,0.619999999969,10164.716289520264,169.41193815867106
nwpu,640,10,0,3,2,0.659999999967,0.659999999967,12118.85724067688,201.98095401128134
nwpu,640,10,0,3,2,0.659999999967,0.659999999967,12118.85724067688,201.98095401128134
nwpu,640,10,0,3,3,0.6449999999677499,0.6499999999675,12978.577862024307,216.30963103373844
nwpu,640,10,0,3,3,0.6449999999677499,0.6499999999675,12978.577862024307,216.30963103373844
nwpu,640,10,0,4,1,0.679999999966,0.679999999966,13202.071737527847,220.03452895879747
nwpu,640,10,0,4,1,0.679999999966,0.679999999966,13202.071737527847,220.03452895879747
nwpu,640,10,0,4,2,0.65499999996725,0.65499999996725,13427.701961755753,223.79503269592922
nwpu,640,10,0,4,2,0.65499999996725,0.65499999996725,13427.701961755753,223.79503269592922
nwpu,640,10,0,4,3,0.68499999996575,0.68499999996575,15088.627802371979,251.47713003953297
nwpu,640,10,0,4,3,0.68499999996575,0.68499999996575,15088.627802371979,251.47713003953297
nwpu,640,1,0,3,1,0.57499999997125,0.5699999999715,5834.3243589401245,97.23873931566874
nwpu,640,1,0,3,1,0.57499999997125,0.5699999999715,5834.3243589401245,97.23873931566874
nwpu,640,1,0,3,2,0.6299999999685,0.6149999999692499,6073.87933921814,101.23132232030233
nwpu,640,1,0,3,2,0.6299999999685,0.6149999999692499,6073.87933921814,101.23132232030233
nwpu,640,1,0,3,3,0.5899999999705,0.59999999997,6553.754913330078,109.2292485555013
nwpu,640,1,0,3,3,0.5899999999705,0.59999999997,6553.754913330078,109.2292485555013
nwpu,640,1,0,4,1,0.63499999996825,0.63499999996825,8113.138986825943,135.21898311376572
nwpu,640,1,0,4,1,0.63499999996825,0.63499999996825,8113.138986825943,135.21898311376572
nwpu,640,1,0,4,2,0.6499999999675,0.6499999999675,9175.214039087296,152.92023398478827
nwpu,640,1,0,4,2,0.6499999999675,0.6499999999675,9175.214039087296,152.92023398478827
nwpu,640,1,0,4,3,0.65499999996725,0.65499999996725,9476.328544139862,157.9388090689977
nwpu,640,1,0,4,3,0.65499999996725,0.65499999996725,9476.328544139862,157.9388090689977
nwpu,640,2,0,3,1,0.6299999999685,0.6399999999679999,9312.044805049896,155.2007467508316
nwpu,640,2,0,3,1,0.6299999999685,0.6399999999679999,9312.044805049896,155.2007467508316
nwpu,640,2,0,3,2,0.63499999996825,0.6499999999675,10243.201690196991,170.72002816994984
nwpu,640,2,0,3,2,0.63499999996825,0.6499999999675,10243.201690196991,170.72002816994984
nwpu,640,2,0,3,3,0.6099999999694999,0.6099999999694999,11794.861093759537,196.58101822932562
nwpu,640,2,0,3,3,0.6099999999694999,0.6099999999694999,11794.861093759537,196.58101822932562
nwpu,640,2,0,4,1,0.69499999996525,0.69499999996525,17237.655574560165,287.29425957600273
nwpu,640,2,0,4,1,0.69499999996525,0.69499999996525,17237.655574560165,287.29425957600273
nwpu,640,2,0,4,2,0.699999999965,0.699999999965,18833.18964624405,313.8864941040675
nwpu,640,2,0,4,2,0.699999999965,0.699999999965,18833.18964624405,313.8864941040675
nwpu,640,2,0,4,3,0.6749999999662499,0.6749999999662499,20595.49049472809,343.2581749121348
nwpu,640,2,0,4,3,0.6749999999662499,0.6749999999662499,20595.49049472809,343.2581749121348
nwpu,640,3,0,3,1,0.6149999999692499,0.63499999996825,12252.086282730103,204.2014380455017
nwpu,640,3,0,3,1,0.6149999999692499,0.63499999996825,12252.086282730103,204.2014380455017
nwpu,640,3,0,3,2,0.6749999999662499,0.6499999999675,12785.575245380402,213.09292075634002
nwpu,640,3,0,3,2,0.6749999999662499,0.6499999999675,12785.575245380402,213.09292075634002
nwpu,640,3,0,3,3,0.60499999996975,0.59999999997,16395.517856121063,273.25863093535105
nwpu,640,3,0,3,3,0.60499999996975,0.59999999997,16395.517856121063,273.25863093535105
nwpu,640,3,0,4,1,0.6699999999665,0.6699999999665,20046.415858507156,334.10693097511927
nwpu,640,3,0,4,1,0.6699999999665,0.6699999999665,20046.415858507156,334.10693097511927
nwpu,640,3,0,4,2,0.69499999996525,0.69499999996525,21995.81826233864,366.5969710389773
nwpu,640,3,0,4,2,0.69499999996525,0.69499999996525,21995.81826233864,366.5969710389773
nwpu,640,3,0,4,3,0.6499999999675,0.6499999999675,20996.01452445984,349.93357540766397
nwpu,640,3,0,4,3,0.6499999999675,0.6499999999675,20996.01452445984,349.93357540766397
nwpu,640,5,0,3,1,0.59999999997,0.5799999999709999,10860.345968723297,181.0057661453883
nwpu,640,5,0,3,1,0.59999999997,0.5799999999709999,10860.345968723297,181.0057661453883
nwpu,640,5,0,3,2,0.6899999999655,0.7099999999644999,11962.70779800415,199.37846330006917
nwpu,640,5,0,3,2,0.6899999999655,0.7099999999644999,11962.70779800415,199.37846330006917
nwpu,640,5,0,3,3,0.5699999999715,0.5899999999705,13154.367026090622,219.2394504348437
nwpu,640,5,0,3,3,0.5699999999715,0.5899999999705,13154.367026090622,219.2394504348437
nwpu,640,5,0,4,1,0.63499999996825,0.63499999996825,17780.668370723724,296.3444728453954
nwpu,640,5,0,4,1,0.63499999996825,0.63499999996825,17780.668370723724,296.3444728453954
nwpu,640,5,0,4,2,0.699999999965,0.699999999965,20956.87485599518,349.28124759991965
nwpu,640,5,0,4,2,0.699999999965,0.699999999965,20956.87485599518,349.28124759991965
nwpu,640,5,0,4,3,0.6749999999662499,0.6749999999662499,18776.767475366592,312.94612458944323
nwpu,640,5,0,4,3,0.6749999999662499,0.6749999999662499,18776.767475366592,312.94612458944323
nwpu,640,6,0,3,1,0.54499999997275,0.57499999997125,12820.85737490654,213.68095624844233
nwpu,640,6,0,3,1,0.54499999997275,0.57499999997125,12820.85737490654,213.68095624844233
nwpu,640,6,0,3,2,0.6399999999679999,0.65499999996725,13858.661005020142,230.97768341700237
nwpu,640,6,0,3,2,0.6399999999679999,0.65499999996725,13858.661005020142,230.97768341700237
nwpu,640,6,0,3,3,0.57499999997125,0.5899999999705,12375.622975587845,206.26038292646408
nwpu,640,6,0,3,3,0.57499999997125,0.5899999999705,12375.622975587845,206.26038292646408
nwpu,640,6,0,4,1,0.63499999996825,0.63499999996825,17554.751657009125,292.57919428348544
nwpu,640,6,0,4,1,0.63499999996825,0.63499999996825,17554.751657009125,292.57919428348544
nwpu,640,6,0,4,2,0.68499999996575,0.68499999996575,20049.285403251648,334.1547567208608
nwpu,640,6,0,4,2,0.68499999996575,0.68499999996575,20049.285403251648,334.1547567208608
nwpu,640,6,0,4,3,0.66499999996675,0.66499999996675,20934.75903916359,348.9126506527265
nwpu,640,6,0,4,3,0.66499999996675,0.66499999996675,20934.75903916359,348.9126506527265
nwpu,640,7,0,3,1,0.619999999969,0.62499999996875,12178.219553232193,202.97032588720322
nwpu,640,7,0,3,1,0.619999999969,0.62499999996875,12178.219553232193,202.97032588720322
nwpu,640,7,0,3,2,0.659999999967,0.6449999999677499,12075.318140029907,201.2553023338318
nwpu,640,7,0,3,2,0.659999999967,0.6449999999677499,12075.318140029907,201.2553023338318
nwpu,640,7,0,3,3,0.57499999997125,0.57499999997125,13840.389311552048,230.67315519253413
nwpu,640,7,0,3,3,0.57499999997125,0.57499999997125,13840.389311552048,230.67315519253413
nwpu,640,7,0,4,1,0.65499999996725,0.65499999996725,18756.42228269577,312.6070380449295
nwpu,640,7,0,4,1,0.65499999996725,0.65499999996725,18756.42228269577,312.6070380449295
nwpu,640,7,0,4,2,0.7099999999644999,0.7099999999644999,18062.52924346924,301.04215405782065
nwpu,640,7,0,4,2,0.7099999999644999,0.7099999999644999,18062.52924346924,301.04215405782065
nwpu,640,7,0,4,3,0.6699999999665,0.6699999999665,20257.009189128876,337.6168198188146
nwpu,640,7,0,4,3,0.6699999999665,0.6699999999665,20257.009189128876,337.6168198188146
nwpu,640,8,0,3,1,0.679999999966,0.66499999996675,13426.236909627914,223.77061516046524
nwpu,640,8,0,3,1,0.679999999966,0.66499999996675,13426.236909627914,223.77061516046524
nwpu,640,8,0,3,2,0.6299999999685,0.6449999999677499,12920.784665584564,215.34641109307606
nwpu,640,8,0,3,2,0.6299999999685,0.6449999999677499,12920.784665584564,215.34641109307606
nwpu,640,8,0,3,3,0.6399999999679999,0.6499999999675,11824.385305404663,197.07308842341106
nwpu,640,8,0,3,3,0.6399999999679999,0.6499999999675,11824.385305404663,197.07308842341106
nwpu,640,8,0,4,1,0.71499999996425,0.71499999996425,16205.047078371048,270.0841179728508
nwpu,640,8,0,4,1,0.71499999996425,0.71499999996425,16205.047078371048,270.0841179728508
nwpu,640,8,0,4,2,0.6699999999665,0.6699999999665,17330.33248233795,288.8388747056325
nwpu,640,8,0,4,2,0.6699999999665,0.6699999999665,17330.33248233795,288.8388747056325
nwpu,640,8,0,4,3,0.679999999966,0.679999999966,17296.339604616165,288.2723267436028
nwpu,640,8,0,4,3,0.679999999966,0.679999999966,17296.339604616165,288.2723267436028
nwpu,640,9,0,3,1,0.60499999996975,0.59499999997025,14762.709282875061,246.04515471458436
nwpu,640,9,0,3,1,0.60499999996975,0.59499999997025,14762.709282875061,246.04515471458436
nwpu,640,9,0,3,2,0.6149999999692499,0.619999999969,11862.140561580658,197.70234269301096
nwpu,640,9,0,3,2,0.6149999999692499,0.619999999969,11862.140561580658,197.70234269301096
nwpu,640,9,0,3,3,0.63499999996825,0.6299999999685,12561.5151553154,209.35858592192332
nwpu,640,9,0,3,3,0.63499999996825,0.6299999999685,12561.5151553154,209.35858592192332
nwpu,640,9,0,4,1,0.62499999996875,0.62499999996875,14228.91439628601,237.14857327143352
nwpu,640,9,0,4,1,0.62499999996875,0.62499999996875,14228.91439628601,237.14857327143352
nwpu,640,9,0,4,2,0.659999999967,0.659999999967,15692.18747997284,261.53645799954734
nwpu,640,9,0,4,2,0.659999999967,0.659999999967,15692.18747997284,261.53645799954734
nwpu,640,9,0,4,3,0.6699999999665,0.6699999999665,16019.182696580887,266.9863782763481
nwpu,640,9,0,4,3,0.6699999999665,0.6699999999665,16019.182696580887,266.9863782763481
nwpu,80,10,0,3,1,0.5124999999359375,0.49999999993750005,897.2328417301178,14.953880695501963
nwpu,80,10,0,3,1,0.5124999999359375,0.49999999993750005,897.2328417301178,14.953880695501963
nwpu,80,10,0,3,2,0.54999999993125,0.5249999999343751,902.2002248764038,15.03667041460673
nwpu,80,10,0,3,2,0.54999999993125,0.5249999999343751,902.2002248764038,15.03667041460673
nwpu,80,10,0,3,3,0.5874999999265625,0.5249999999343751,919.9428377151489,15.332380628585815
nwpu,80,10,0,3,3,0.5874999999265625,0.5249999999343751,919.9428377151489,15.332380628585815
nwpu,80,10,0,4,1,0.46249999994218755,0.46249999994218755,1089.4807302951813,18.158012171586353
nwpu,80,10,0,4,1,0.46249999994218755,0.46249999994218755,1089.4807302951813,18.158012171586353
nwpu,80,10,0,4,2,0.5249999999343751,0.5249999999343751,1179.8081257343292,19.66346876223882
nwpu,80,10,0,4,2,0.5249999999343751,0.5249999999343751,1179.8081257343292,19.66346876223882
nwpu,80,10,0,4,3,0.5249999999343751,0.5249999999343751,1119.2835366725922,18.65472561120987
nwpu,80,10,0,4,3,0.5249999999343751,0.5249999999343751,1119.2835366725922,18.65472561120987
nwpu,80,1,0,3,1,0.5249999999343751,0.5124999999359375,803.8613882064819,13.397689803441365
nwpu,80,1,0,3,1,0.5249999999343751,0.5124999999359375,803.8613882064819,13.397689803441365
nwpu,80,1,0,3,2,0.5624999999296876,0.5249999999343751,881.2643895149231,14.687739825248718
nwpu,80,1,0,3,2,0.5624999999296876,0.5249999999343751,881.2643895149231,14.687739825248718
nwpu,80,1,0,3,3,0.5624999999296876,0.4874999999390625,923.2441108226776,15.387401847044627
nwpu,80,1,0,3,3,0.5624999999296876,0.4874999999390625,923.2441108226776,15.387401847044627
nwpu,80,1,0,4,1,0.5124999999359375,0.5124999999359375,1050.4998936653137,17.50833156108856
nwpu,80,1,0,4,1,0.5124999999359375,0.5124999999359375,1050.4998936653137,17.50833156108856
nwpu,80,1,0,4,2,0.49999999993750005,0.49999999993750005,1135.5936996936798,18.92656166156133
nwpu,80,1,0,4,2,0.49999999993750005,0.49999999993750005,1135.5936996936798,18.92656166156133
nwpu,80,1,0,4,3,0.4874999999390625,0.4874999999390625,1171.9899768829346,19.533166281382243
nwpu,80,1,0,4,3,0.4874999999390625,0.4874999999390625,1171.9899768829346,19.533166281382243
nwpu,80,2,0,3,1,0.5124999999359375,0.46249999994218755,751.634311914444,12.527238531907399
nwpu,80,2,0,3,1,0.5124999999359375,0.46249999994218755,751.634311914444,12.527238531907399
nwpu,80,2,0,3,2,0.5874999999265625,0.5374999999328125,827.9475309848785,13.799125516414643
nwpu,80,2,0,3,2,0.5874999999265625,0.5374999999328125,827.9475309848785,13.799125516414643
nwpu,80,2,0,3,3,0.5624999999296876,0.4874999999390625,745.2181601524353,12.420302669207254
nwpu,80,2,0,3,3,0.5624999999296876,0.4874999999390625,745.2181601524353,12.420302669207254
nwpu,80,2,0,4,1,0.47499999994062503,0.47499999994062503,977.3562948703766,16.289271581172944
nwpu,80,2,0,4,1,0.47499999994062503,0.47499999994062503,977.3562948703766,16.289271581172944
nwpu,80,2,0,4,2,0.47499999994062503,0.47499999994062503,995.2061088085175,16.58676848014196
nwpu,80,2,0,4,2,0.47499999994062503,0.47499999994062503,995.2061088085175,16.58676848014196
nwpu,80,2,0,4,3,0.5124999999359375,0.5124999999359375,1122.539395570755,18.70898992617925
nwpu,80,2,0,4,3,0.5124999999359375,0.5124999999359375,1122.539395570755,18.70898992617925
nwpu,80,3,0,3,1,0.5249999999343751,0.5124999999359375,1650.885801076889,27.514763351281484
nwpu,80,3,0,3,1,0.5249999999343751,0.5124999999359375,1650.885801076889,27.514763351281484
nwpu,80,3,0,3,2,0.5249999999343751,0.49999999993750005,1529.0285186767578,25.48380864461263
nwpu,80,3,0,3,2,0.5249999999343751,0.49999999993750005,1529.0285186767578,25.48380864461263
nwpu,80,3,0,3,3,0.5624999999296876,0.5124999999359375,1846.506230354309,30.775103839238486
nwpu,80,3,0,3,3,0.5624999999296876,0.5124999999359375,1846.506230354309,30.775103839238486
nwpu,80,3,0,4,1,0.4874999999390625,0.4874999999390625,2216.8490254879,36.94748375813166
nwpu,80,3,0,4,1,0.4874999999390625,0.4874999999390625,2216.8490254879,36.94748375813166
nwpu,80,3,0,4,2,0.5124999999359375,0.5124999999359375,2477.6038711071014,41.29339785178502
nwpu,80,3,0,4,2,0.5124999999359375,0.5124999999359375,2477.6038711071014,41.29339785178502
nwpu,80,3,0,4,3,0.4874999999390625,0.4874999999390625,2794.8941423892975,46.58156903982162
nwpu,80,3,0,4,3,0.4874999999390625,0.4874999999390625,2794.8941423892975,46.58156903982162
nwpu,80,4,0,3,1,0.5249999999343751,0.5124999999359375,1562.292400598526,26.0382066766421
nwpu,80,4,0,3,1,0.5249999999343751,0.5124999999359375,1562.292400598526,26.0382066766421
nwpu,80,4,0,3,2,0.5624999999296876,0.5374999999328125,1955.0969686508179,32.58494947751363
nwpu,80,4,0,3,2,0.5624999999296876,0.5374999999328125,1955.0969686508179,32.58494947751363
nwpu,80,4,0,3,3,0.5374999999328125,0.47499999994062503,1580.2383530139923,26.33730588356654
nwpu,80,4,0,3,3,0.5374999999328125,0.47499999994062503,1580.2383530139923,26.33730588356654
nwpu,80,4,0,4,1,0.4374999999453125,0.4374999999453125,2295.536028623581,38.25893381039302
nwpu,80,4,0,4,1,0.4374999999453125,0.4374999999453125,2295.536028623581,38.25893381039302
nwpu,80,4,0,4,2,0.5374999999328125,0.5374999999328125,2338.59063744545,38.97651062409083
nwpu,80,4,0,4,2,0.5374999999328125,0.5374999999328125,2338.59063744545,38.97651062409083
nwpu,80,4,0,4,3,0.4874999999390625,0.4874999999390625,2982.451115846634,49.7075185974439
nwpu,80,4,0,4,3,0.4874999999390625,0.4874999999390625,2982.451115846634,49.7075185974439
nwpu,80,5,0,3,1,0.5374999999328125,0.47499999994062503,934.275518655777,15.571258644262949
nwpu,80,5,0,3,1,0.5374999999328125,0.47499999994062503,934.275518655777,15.571258644262949
nwpu,80,5,0,3,2,0.5624999999296876,0.5374999999328125,863.6868984699249,14.394781641165416
nwpu,80,5,0,3,2,0.5624999999296876,0.5374999999328125,863.6868984699249,14.394781641165416
nwpu,80,5,0,3,3,0.574999999928125,0.5249999999343751,885.8868508338928,14.764780847231547
nwpu,80,5,0,3,3,0.574999999928125,0.5249999999343751,885.8868508338928,14.764780847231547
nwpu,80,5,0,4,1,0.5124999999359375,0.5124999999359375,1123.2123532295227,18.720205887158713
nwpu,80,5,0,4,1,0.5124999999359375,0.5124999999359375,1123.2123532295227,18.720205887158713
nwpu,80,5,0,4,2,0.5374999999328125,0.5374999999328125,1196.163571357727,19.936059522628785
nwpu,80,5,0,4,2,0.5374999999328125,0.5374999999328125,1196.163571357727,19.936059522628785
nwpu,80,5,0,4,3,0.5374999999328125,0.5374999999328125,1347.105613708496,22.451760228474935
nwpu,80,5,0,4,3,0.5374999999328125,0.5374999999328125,1347.105613708496,22.451760228474935
nwpu,80,6,0,3,1,0.5124999999359375,0.49999999993750005,915.6156170368195,15.260260283946991
nwpu,80,6,0,3,1,0.5124999999359375,0.49999999993750005,915.6156170368195,15.260260283946991
nwpu,80,6,0,3,2,0.5249999999343751,0.49999999993750005,936.7011158466339,15.611685264110566
nwpu,80,6,0,3,2,0.5249999999343751,0.49999999993750005,936.7011158466339,15.611685264110566
nwpu,80,6,0,3,3,0.54999999993125,0.49999999993750005,899.9059114456177,14.998431857426961
nwpu,80,6,0,3,3,0.54999999993125,0.49999999993750005,899.9059114456177,14.998431857426961
nwpu,80,6,0,4,1,0.47499999994062503,0.47499999994062503,1031.2483310699463,17.187472184499104
nwpu,80,6,0,4,1,0.47499999994062503,0.47499999994062503,1031.2483310699463,17.187472184499104
nwpu,80,6,0,4,2,0.44999999994375006,0.44999999994375006,1186.0034041404724,19.766723402341206
nwpu,80,6,0,4,2,0.44999999994375006,0.44999999994375006,1186.0034041404724,19.766723402341206
nwpu,80,6,0,4,3,0.5374999999328125,0.5374999999328125,1075.6823935508728,17.928039892514548
nwpu,80,6,0,4,3,0.5374999999328125,0.5374999999328125,1075.6823935508728,17.928039892514548
nwpu,80,7,0,3,1,0.5374999999328125,0.49999999993750005,899.9684071540833,14.999473452568054
nwpu,80,7,0,3,1,0.5374999999328125,0.49999999993750005,899.9684071540833,14.999473452568054
nwpu,80,7,0,3,2,0.54999999993125,0.5124999999359375,743.4744100570679,12.391240167617799
nwpu,80,7,0,3,2,0.54999999993125,0.5124999999359375,743.4744100570679,12.391240167617799
nwpu,80,7,0,3,3,0.5249999999343751,0.4874999999390625,829.7084331512451,13.828473885854086
nwpu,80,7,0,3,3,0.5249999999343751,0.4874999999390625,829.7084331512451,13.828473885854086
nwpu,80,7,0,4,1,0.47499999994062503,0.47499999994062503,1086.4871835708618,18.10811972618103
nwpu,80,7,0,4,1,0.47499999994062503,0.47499999994062503,1086.4871835708618,18.10811972618103
nwpu,80,7,0,4,2,0.49999999993750005,0.49999999993750005,1196.4852776527405,19.94142129421234
nwpu,80,7,0,4,2,0.49999999993750005,0.49999999993750005,1196.4852776527405,19.94142129421234
nwpu,80,7,0,4,3,0.49999999993750005,0.49999999993750005,1229.3980166912079,20.489966944853464
nwpu,80,7,0,4,3,0.49999999993750005,0.49999999993750005,1229.3980166912079,20.489966944853464
nwpu,80,8,0,3,1,0.5249999999343751,0.5124999999359375,819.2136588096619,13.65356098016103
nwpu,80,8,0,3,1,0.5249999999343751,0.5124999999359375,819.2136588096619,13.65356098016103
nwpu,80,8,0,3,2,0.5124999999359375,0.49999999993750005,841.365040063858,14.022750667730968
nwpu,80,8,0,3,2,0.5124999999359375,0.49999999993750005,841.365040063858,14.022750667730968
